2021-06-07 09:31:50,285 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '0 s 0', 'path_info': '当前目标点:0 目标点总数: 0', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': 0, 'mapId': ''}}
2021-06-07 09:32:00,297 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '0 s 0', 'path_info': '当前目标点:0 目标点总数: 0', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': 0, 'mapId': ''}}
2021-06-07 09:32:07,715 data_manager.py[line:1029] INFO {'点击地点': [[114.523808, 30.506919], [114.524334, 30.506919], [114.52434, 30.506919], [114.52434, 30.5069], [114.52434, 30.506882], [114.52434, 30.506863], [114.524318, 30.506844], [114.524297, 30.506826], [114.524275, 30.506807], [114.524275, 30.506789], [114.524275, 30.50677], [114.524275, 30.506752], [114.524275, 30.506733], [114.524275, 30.506715], [114.524275, 30.506696], [114.524254, 30.506678], [114.524254, 30.506659], [114.524232, 30.506641], [114.524232, 30.506622], [114.524232, 30.506604], [114.524232, 30.506585], [114.524232, 30.506567], [114.524254, 30.506548], [114.524254, 30.50653], [114.524254, 30.506511], [114.524254, 30.506493], [114.524275, 30.506474], [114.524275, 30.506456], [114.524275, 30.506437], [114.524275, 30.506419], [114.524275, 30.5064], [114.524297, 30.506382], [114.524318, 30.506363], [114.52434, 30.506345], [114.524361, 30.506326], [114.524383, 30.506308], [114.524404, 30.506289], [114.524426, 30.506271], [114.524447, 30.506252], [114.524469, 30.506234], [114.52449, 30.506215], [114.524512, 30.506197], [114.524533, 30.506178], [114.524554, 30.50616], [114.524576, 30.506141], [114.524597, 30.506123], [114.524619, 30.506104], [114.52464, 30.506086], [114.524662, 30.506067], [114.524662, 30.506049], [114.524683, 30.50603], [114.524705, 30.506012], [114.524726, 30.505993], [114.524748, 30.505975], [114.524769, 30.505975], [114.524791, 30.505975], [114.524812, 30.505975], [114.524834, 30.505975], [114.524855, 30.505975], [114.524877, 30.505975], [114.524898, 30.505975], [114.52492, 30.505975], [114.524941, 30.505975], [114.524963, 30.505975], [114.524984, 30.505975], [114.525006, 30.505975], [114.525027, 30.505975], [114.525049, 30.505975], [114.52507, 30.505975], [114.525092, 30.505975], [114.525113, 30.505975], [114.525134, 30.505975], [114.525156, 30.505975], [114.525177, 30.505975], [114.525199, 30.505975], [114.52522, 30.505975], [114.525242, 30.505975], [114.525263, 30.505975], [114.525285, 30.505975], [114.525306, 30.505975], [114.525328, 30.505975], [114.525349, 30.505975], [114.525371, 30.505993], [114.525392, 30.506012], [114.525414, 30.506012], [114.525435, 30.50603], [114.525457, 30.50603], [114.525478, 30.506049], [114.5255, 30.506067], [114.525521, 30.506086], [114.525543, 30.506104], [114.525564, 30.506123], [114.525586, 30.506141], [114.525607, 30.50616], [114.525629, 30.506178], [114.52565, 30.506197], [114.525672, 30.506215], [114.525693, 30.506234], [114.525714, 30.506252], [114.525736, 30.506271], [114.525757, 30.506289], [114.525779, 30.506308], [114.5258, 30.506326], [114.525822, 30.506345], [114.525843, 30.506363], [114.525865, 30.506382], [114.525886, 30.5064], [114.525886, 30.506419], [114.525886, 30.506437], [114.525908, 30.506456], [114.525908, 30.506456], [114.525886, 30.506437], [114.525865, 30.506419], [114.525843, 30.5064], [114.525822, 30.506382], [114.5258, 30.506363], [114.525779, 30.506345], [114.525757, 30.506326], [114.525736, 30.506308], [114.525714, 30.506289], [114.525693, 30.506271], [114.525672, 30.506252], [114.52565, 30.506234], [114.525629, 30.506215], [114.525607, 30.506197], [114.525586, 30.506178], [114.525564, 30.50616], [114.525543, 30.506141], [114.525543, 30.506123], [114.525521, 30.506104], [114.525521, 30.506086], [114.5255, 30.506067], [114.525478, 30.506049], [114.525457, 30.50603], [114.525435, 30.50603], [114.525414, 30.506012], [114.525392, 30.506012], [114.525371, 30.505993], [114.525349, 30.505975], [114.525328, 30.505975], [114.525306, 30.505975], [114.525285, 30.505975], [114.525263, 30.505975], [114.525242, 30.505975], [114.52522, 30.505975], [114.525199, 30.505975], [114.525177, 30.505975], [114.525156, 30.505975], [114.525134, 30.505975], [114.525113, 30.505975], [114.525092, 30.505975], [114.52507, 30.505975], [114.525049, 30.505975], [114.525027, 30.505975], [114.525006, 30.505975], [114.524984, 30.505975], [114.524963, 30.505975], [114.524941, 30.505975], [114.52492, 30.505975], [114.524898, 30.505993], [114.524877, 30.505993], [114.524855, 30.505993], [114.524834, 30.505993], [114.524812, 30.505993], [114.524791, 30.505993], [114.524769, 30.506012], [114.524748, 30.506012], [114.524726, 30.506012], [114.524705, 30.50603], [114.524683, 30.50603], [114.524662, 30.506049], [114.52464, 30.506067], [114.524619, 30.506086], [114.524597, 30.506104], [114.524576, 30.506123], [114.524554, 30.506141], [114.524533, 30.50616], [114.524512, 30.506178], [114.52449, 30.506197], [114.524469, 30.506197], [114.524447, 30.506215], [114.524426, 30.506215], [114.524404, 30.506234], [114.524383, 30.506234], [114.524361, 30.506252], [114.52434, 30.506252], [114.524318, 30.506271], [114.524297, 30.506271], [114.524275, 30.506271], [114.524254, 30.506289], [114.524232, 30.506289], [114.524211, 30.506308], [114.524189, 30.506308], [114.524168, 30.506326], [114.524146, 30.506326], [114.524125, 30.506345], [114.524103, 30.506345], [114.524082, 30.506363], [114.52406, 30.506363], [114.524039, 30.506363], [114.524017, 30.506382], [114.523996, 30.506382], [114.523974, 30.5064], [114.523953, 30.5064], [114.523932, 30.506419], [114.52391, 30.506419], [114.523889, 30.506437], [114.523867, 30.506437], [114.523846, 30.506456], [114.523824, 30.506456], [114.523287, 30.50647], [114.522772, 30.50647], [114.522251, 30.50647], [114.52173, 30.50647], [114.52173, 30.506021], [114.522251, 30.506021], [114.522772, 30.506021], [114.523287, 30.506021], [114.523808, 30.506021], [114.524329, 30.506021], [114.525892, 30.506021], [114.526413, 30.506021], [114.525892, 30.505577], [114.525371, 30.505577], [114.52485, 30.505577], [114.524329, 30.505577], [114.523808, 30.505577], [114.523292, 30.505577], [114.522772, 30.505577], [114.522251, 30.505577], [114.52173, 30.505577], [114.523287, 30.505128], [114.523808, 30.505128], [114.524329, 30.505128], [114.52485, 30.505128], [114.525371, 30.505128], [114.525371, 30.504679], [114.52485, 30.504679], [114.524334, 30.504679], [114.523808, 30.504679], [114.523287, 30.504679], [114.524334, 30.50423], [114.524855, 30.50423]]}
2021-06-07 09:32:09,982 data_manager.py[line:1054] INFO {'全部距离': 2528.022053740984}
2021-06-07 09:32:10,341 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '27.16 s 0', 'path_info': '当前目标点:0 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': 44.88, 'mapId': '1397858718729355265'}}
2021-06-07 09:32:20,389 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '158.22 s 0', 'path_info': '当前目标点:2 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': 5.34, 'mapId': '1397858718729355265'}}
2021-06-07 09:32:30,429 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '126.86 s 0', 'path_info': '当前目标点:2 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': -0.39, 'mapId': '1397858718729355265'}}
2021-06-07 09:32:40,472 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '41.45 s 0', 'path_info': '当前目标点:2 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': -0.04, 'mapId': '1397858718729355265'}}
2021-06-07 09:32:50,521 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '170.53 s 0', 'path_info': '当前目标点:3 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': -3.3, 'mapId': '1397858718729355265'}}
2021-06-07 09:33:00,573 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '82.64 s 0', 'path_info': '当前目标点:3 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': -0.25, 'mapId': '1397858718729355265'}}
2021-06-07 09:33:10,622 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '34.59 s 0', 'path_info': '当前目标点:4 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': -0.01, 'mapId': '1397858718729355265'}}
2021-06-07 09:33:20,389 data_manager.py[line:1467] INFO {'notice_info_': {'distance': '27.88 s 0', 'path_info': '当前目标点:6 目标点总数: 37', 'control_info': '', 'draw_info': 0, 'audio_light_info': 0, 'headlight_info': 0, 'side_light_info': 1, 'theta_error': -0.01, 'mapId': '1397858718729355265'}}
